100	0.160767 
200	0.141922 
300	0.127466 
400	0.116673 
500	0.108923 
600	0.104010 
700	0.100589 
800	0.097861 
900	0.096358 
1000	0.094537 
1100	0.093283 
1200	0.092143 
1300	0.091391 
1400	0.090645 
1500	0.090088 
1600	0.089567 
1700	0.089027 
1800	0.088644 
1900	0.088384 
2000	0.087921 
2100	0.087548 
2200	0.087345 
2300	0.086841 
2400	0.086450 
2500	0.086124 
2600	0.085656 
2700	0.085311 
2800	0.085065 
2900	0.084856 
3000	0.084671 
3100	0.084479 
3200	0.084203 
3300	0.083880 
3400	0.083641 
3500	0.083410 
3600	0.083251 
3700	0.083073 
3800	0.082829 
3900	0.082650 
4000	0.082322 
4100	0.082208 
4200	0.082156 
4300	0.082074 
4400	0.081976 
4500	0.081689 
4600	0.081494 
4700	0.081227 
4800	0.081124 
4900	0.080897 
5000	0.080798 
5100	0.080731 
5200	0.080694 
5300	0.080709 
5400	0.080662 
5500	0.080577 
5600	0.080494 
5700	0.080398 
5800	0.080134 
5900	0.079988 
6000	0.079835 
6100	0.079613 
6200	0.079452 
6300	0.079257 
6400	0.079170 
6500	0.079039 
6600	0.078964 
6700	0.079037 
6800	0.079087 
6900	0.079069 
7000	0.078911 
7100	0.078816 
7200	0.078747 
7300	0.078693 
7400	0.078672 
7500	0.078643 
7600	0.078619 
7700	0.078516 
7800	0.078408 
7900	0.078300 
8000	0.078278 
8100	0.078174 
8200	0.078053 
8300	0.078059 
8400	0.078185 
8500	0.078303 
8600	0.078254 
8700	0.078164 
8800	0.078032 
8900	0.078129 
9000	0.078151 
9100	0.078221 
9200	0.078091 
9300	0.078102 
9400	0.078066 
9500	0.077934 
9600	0.077959 
9700	0.077790 
9800	0.077841 
9900	0.077752 
10000	0.077475 
10100	0.077704 
10200	0.077893 
10300	0.078007 
10400	0.077905 
10500	0.077456 
10600	0.077254 
10700	0.077128 
10800	0.076899 
10900	0.076798 
11000	0.076648 
11100	0.076517 
11200	0.076460 
11300	0.076378 
11400	0.076272 
11500	0.076348 
11600	0.076281 
11700	0.076360 
11800	0.076535 
11900	0.076596 
12000	0.076825 
12100	0.076771 
12200	0.076733 
12300	0.076698 
12400	0.076696 
12500	0.076675 
12600	0.076549 
12700	0.076363 
12800	0.076233 
12900	0.076254 
13000	0.076261 
13100	0.076145 
13200	0.076164 
13300	0.076097 
13400	0.076090 
13500	0.076058 
13600	0.076058 
13700	0.076085 
13800	0.076133 
13900	0.076160 
14000	0.076238 
14100	0.076214 
14200	0.076213 
14300	0.076297 
14400	0.076386 
14500	0.076380 
14600	0.076351 
14700	0.076161 
14800	0.076256 
14900	0.076458 
15000	0.076685 
15100	0.076826 
15200	0.077107 
15300	0.077166 
15400	0.077372 
15500	0.077783 
15600	0.077851 
15700	0.077945 
15800	0.077989 
