100	0.052246 
200	0.038850 
300	0.035371 
400	0.034273 
500	0.033811 
600	0.033459 
700	0.033151 
800	0.032366 
900	0.031071 
1000	0.030530 
1100	0.030169 
1200	0.029525 
1300	0.028196 
1400	0.027640 
1500	0.027364 
1600	0.027278 
1700	0.027211 
1800	0.027180 
1900	0.027180 
2000	0.027203 
2100	0.027275 
2200	0.027352 
2300	0.027408 
2400	0.027490 
2500	0.027564 
2600	0.027640 
2700	0.027715 
2800	0.027732 
2900	0.027711 
3000	0.027654 
3100	0.027650 
3200	0.027704 
3300	0.027844 
3400	0.027973 
3500	0.028107 
3600	0.028302 
3700	0.028561 
3800	0.028795 
3900	0.028993 
4000	0.029238 
4100	0.029413 
4200	0.029676 
4300	0.029961 
4400	0.030204 
4500	0.030481 
4600	0.030718 
4700	0.030949 
4800	0.031266 
4900	0.031646 
5000	0.031975 
5100	0.032008 
5200	0.032028 
5300	0.031927 
5400	0.031942 
5500	0.032035 
5600	0.032092 
5700	0.032152 
5800	0.032261 
5900	0.032260 
6000	0.032275 
6100	0.032279 
6200	0.032335 
6300	0.032405 
6400	0.032411 
6500	0.032402 
6600	0.032272 
6700	0.032124 
6800	0.031907 
6900	0.031574 
7000	0.030973 
7100	0.030660 
7200	0.030488 
7300	0.030364 
7400	0.030270 
7500	0.030227 
7600	0.030200 
7700	0.030078 
7800	0.029939 
7900	0.029812 
8000	0.029727 
8100	0.029662 
8200	0.029684 
8300	0.029704 
8400	0.029724 
8500	0.029680 
8600	0.029581 
8700	0.029520 
8800	0.029481 
8900	0.029432 
9000	0.029398 
9100	0.029370 
9200	0.029328 
9300	0.029298 
9400	0.029252 
9500	0.029178 
9600	0.029125 
9700	0.029122 
9800	0.029159 
9900	0.029309 
10000	0.029309 
