100	0.040864 
200	0.033349 
300	0.030468 
400	0.027586 
500	0.026084 
600	0.025090 
700	0.024069 
800	0.023369 
900	0.022818 
1000	0.022075 
1100	0.021033 
1200	0.020245 
1300	0.019738 
1400	0.019442 
1500	0.019218 
1600	0.019066 
1700	0.018951 
1800	0.018827 
1900	0.018732 
2000	0.018648 
2100	0.018542 
2200	0.018455 
2300	0.018372 
2400	0.018295 
2500	0.018239 
2600	0.018199 
2700	0.018142 
2800	0.018123 
2900	0.018014 
3000	0.017970 
3100	0.017945 
3200	0.017930 
3300	0.017855 
3400	0.017797 
3500	0.017786 
3600	0.017763 
3700	0.017730 
3800	0.017704 
3900	0.017695 
4000	0.017711 
4100	0.017728 
4200	0.017734 
4300	0.017755 
4400	0.017765 
4500	0.017709 
4600	0.017582 
4700	0.017556 
4800	0.017579 
4900	0.017579 
5000	0.017585 
5100	0.017595 
5200	0.017607 
5300	0.017677 
5400	0.017742 
5500	0.017793 
5600	0.017858 
5700	0.017926 
5800	0.017994 
5900	0.018104 
6000	0.018205 
6100	0.018302 
6200	0.018373 
6300	0.018419 
6400	0.018483 
6500	0.018568 
6600	0.018650 
6700	0.018718 
6800	0.018763 
6900	0.018816 
7000	0.018839 
7100	0.018853 
7200	0.018867 
7300	0.018865 
7400	0.018828 
7500	0.018831 
7600	0.018827 
7700	0.018795 
7800	0.018767 
7900	0.018771 
8000	0.018773 
8100	0.018793 
8200	0.018808 
8300	0.018829 
8400	0.018850 
8500	0.018881 
8600	0.018910 
8700	0.018914 
8800	0.018898 
8900	0.018860 
9000	0.018795 
9100	0.018712 
9200	0.018632 
9300	0.018457 
9400	0.018311 
9500	0.018245 
9600	0.018202 
9700	0.018100 
9800	0.018082 
9900	0.018145 
10000	0.018076 
