2000	0.007647 
4000	0.005828 
6000	0.005205 
8000	0.005015 
10000	0.004860 
12000	0.004927 
14000	0.004483 
16000	0.004229 
18000	0.004338 
20000	0.004541 
22000	0.004563 
24000	0.004125 
26000	0.003810 
28000	0.003949 
30000	0.003781 
32000	0.003600 
34000	0.003719 
36000	0.004001 
38000	0.003802 
40000	0.003567 
42000	0.003425 
44000	0.003369 
46000	0.003364 
48000	0.003391 
50000	0.003318 
52000	0.003302 
54000	0.003119 
56000	0.003139 
58000	0.003313 
60000	0.003399 
62000	0.003600 
64000	0.003570 
66000	0.003652 
68000	0.003661 
70000	0.003504 
72000	0.003452 
74000	0.003618 
76000	0.004336 
78000	0.004930 
80000	0.005590 
82000	0.006191 
84000	0.006231 
86000	0.006305 
88000	0.006492 
90000	0.007237 
92000	0.006392 
94000	0.006014 
96000	0.006165 
98000	0.005922 
100000	0.005688 
