100	0.185600 
200	0.147400 
300	0.135061 
400	0.123902 
500	0.118319 
600	0.116551 
700	0.116406 
800	0.109202 
900	0.107653 
1000	0.101615 
1100	0.097881 
1200	0.095145 
1300	0.093125 
1400	0.091456 
1500	0.089990 
1600	0.093118 
1700	0.092215 
1800	0.095992 
1900	0.091815 
2000	0.089755 
2100	0.087993 
2200	0.087350 
2300	0.086909 
2400	0.086592 
2500	0.086534 
2600	0.086274 
2700	0.086116 
2800	0.086079 
2900	0.085950 
3000	0.086149 
3100	0.086094 
3200	0.085984 
3300	0.085943 
3400	0.085859 
3500	0.085753 
3600	0.085796 
3700	0.085790 
3800	0.085562 
3900	0.085292 
4000	0.084838 
4100	0.084528 
4200	0.084457 
4300	0.084323 
4400	0.084173 
4500	0.084144 
4600	0.084030 
4700	0.084001 
4800	0.083935 
4900	0.083967 
5000	0.083849 
5100	0.083662 
5200	0.083692 
5300	0.083554 
5400	0.083566 
5500	0.083547 
5600	0.083918 
5700	0.083700 
5800	0.083484 
5900	0.083346 
6000	0.083308 
6100	0.083256 
6200	0.083475 
6300	0.082909 
6400	0.082656 
6500	0.082639 
6600	0.082816 
6700	0.082963 
6800	0.082922 
6900	0.083169 
7000	0.083500 
7100	0.083573 
7200	0.083271 
7300	0.082868 
7400	0.082958 
7500	0.082934 
7600	0.082922 
7700	0.082958 
7800	0.082977 
7900	0.083220 
8000	0.083590 
8100	0.084165 
8200	0.084987 
8300	0.085204 
8400	0.085194 
8500	0.085359 
8600	0.086649 
8700	0.086258 
8800	0.086127 
8900	0.085815 
9000	0.085531 
9100	0.085369 
9200	0.085405 
9300	0.085378 
9400	0.085366 
9500	0.085262 
9600	0.085172 
9700	0.085102 
9800	0.085137 
9900	0.085478 
10000	0.085678 
10100	0.085718 
10200	0.085554 
10300	0.085530 
10400	0.085410 
10500	0.085437 
10600	0.085313 
10700	0.084607 
10800	0.084537 
10900	0.084584 
11000	0.084727 
11100	0.084760 
11200	0.084923 
11300	0.084880 
11400	0.084904 
11500	0.085027 
11600	0.084907 
11700	0.086927 
11800	0.086005 
11900	0.085043 
12000	0.084746 
12100	0.084131 
12200	0.083536 
12300	0.083320 
12400	0.083373 
12500	0.083606 
12600	0.083680 
12700	0.084023 
12800	0.084401 
12900	0.084821 
13000	0.085194 
13100	0.085620 
13200	0.086178 
13300	0.086957 
13400	0.086418 
13500	0.085137 
13600	0.084969 
13700	0.084943 
13800	0.084412 
13900	0.082831 
14000	0.082370 
14100	0.081927 
14200	0.081561 
14300	0.081354 
14400	0.081496 
14500	0.081140 
14600	0.081533 
14700	0.081801 
14800	0.081758 
14900	0.081782 
15000	0.082726 
15100	0.083379 
15200	0.084196 
15300	0.084301 
15400	0.084993 
15500	0.084893 
15600	0.084431 
15700	0.084142 
15800	0.089166 
15900	0.086806 
16000	0.087938 
16100	0.314178 
16200	0.263466 
16300	0.199507 
16400	0.150074 
16500	0.143935 
16600	0.142361 
16700	0.137754 
16800	0.146451 
16900	0.145462 
17000	0.139018 
17100	0.141374 
17200	0.134256 
17300	0.139052 
17400	0.146900 
17500	0.203996 
17600	0.169939 
17700	0.175883 
17800	0.163561 
17900	0.164941 
18000	0.179613 
18100	0.168262 
18200	0.176039 
18300	0.168491 
18400	0.177743 
18500	0.174647 
18600	0.171172 
18700	0.167958 
18800	0.165336 
18900	0.170596 
19000	0.178003 
19100	0.174096 
19200	0.170014 
19300	0.167880 
19400	0.170100 
19500	0.167917 
19600	0.193492 
19700	0.194079 
19800	0.170190 
19900	0.169362 
20000	0.170045 
20100	0.167887 
20200	0.166436 
20300	0.162690 
20400	0.166930 
20500	0.164607 
20600	0.166571 
20700	0.192092 
20800	0.175375 
20900	0.176741 
21000	0.174649 
21100	0.170802 
21200	0.202466 
21300	0.196015 
21400	0.196916 
21500	0.191506 
21600	0.197958 
21700	0.197135 
21800	0.202785 
21900	0.222484 
22000	0.203915 
22100	0.207661 
22200	0.218196 
22300	0.206455 
22400	0.210292 
22500	0.214596 
22600	0.219017 
22700	0.227174 
22800	0.227722 
22900	0.223331 
23000	0.227046 
23100	0.226558 
23200	0.239220 
23300	0.233501 
23400	0.230981 
23500	0.237394 
23600	0.231959 
23700	0.225978 
23800	0.226370 
23900	0.232539 
24000	0.229375 
24100	0.229332 
24200	0.223922 
24300	0.225392 
24400	0.227640 
24500	0.230235 
24600	0.229951 
24700	0.233936 
24800	0.235090 
24900	0.233185 
25000	0.230431 
25100	0.233722 
25200	0.230123 
25300	0.226160 
25400	0.234298 
25500	0.237335 
25600	0.235178 
25700	0.234813 
25800	0.239735 
25900	0.239746 
26000	0.242516 
26100	0.241342 
26200	0.239256 
26300	0.237586 
26400	0.239887 
26500	0.241708 
26600	0.237499 
26700	0.240212 
26800	0.238912 
26900	0.234761 
27000	0.233431 
27100	0.231734 
27200	0.229687 
27300	0.232955 
27400	0.231798 
27500	0.233208 
27600	0.232086 
27700	0.233104 
27800	0.229069 
27900	0.233299 
28000	0.236397 
28100	0.234016 
28200	0.234875 
28300	0.239078 
28400	0.243797 
28500	0.245497 
28600	0.242360 
28700	0.241088 
28800	0.242793 
28900	0.240324 
29000	0.239819 
29100	0.240530 
29200	0.241080 
29300	0.241424 
29400	0.243884 
29500	0.240829 
