-0.029549	-0.175193	0.089090	-0.079993	-0.963754	-0.254519
-0.281958	-0.500393	0.398143	-0.817870	-0.075636	-0.570411
-0.318117	0.281059	0.668078	-0.231420	-0.608128	0.759358
-0.178744	-0.048949	0.838089	0.126653	0.142064	0.981721
0.121279	0.143774	0.461979	-0.598633	0.418089	-0.683257
-0.089675	-0.093879	0.166471	-0.811606	-0.584184	-0.004963
-0.083660	-0.093014	0.678384	-0.315938	-0.887717	-0.334876
-0.033825	0.194648	0.600956	-0.141600	0.783486	0.605061
0.024662	-0.218844	0.666671	-0.706978	-0.640342	-0.300241
0.274334	-0.502813	0.315316	-0.230702	-0.685433	-0.690621
-0.082900	0.104967	0.191207	-0.461948	0.675124	0.575163
0.321549	-0.490894	0.487480	0.979953	0.120123	0.158943
0.039815	0.073734	0.426793	0.575469	-0.707885	-0.409554
0.146142	0.167547	0.292996	-0.159515	-0.436304	0.885547
0.433724	0.157943	0.064651	0.775007	0.631589	0.021428
0.182321	-0.146063	0.051105	0.244788	-0.831936	0.497958
-0.143423	-0.001234	0.524108	-0.142848	-0.313390	-0.938819
-0.140081	0.127534	0.091445	0.110415	-0.856692	0.503873
-0.036827	-0.220870	0.630685	-0.065867	-0.931746	0.357086
-0.012782	-0.185781	0.470817	0.452320	0.523152	-0.722300
0.260114	-0.191285	0.770425	0.379192	0.636451	0.671672
-0.223750	-0.052265	0.513926	-0.561117	0.445068	-0.697899
-0.083390	0.211130	0.537744	0.369435	-0.906832	0.202914
-0.156176	0.023510	0.903243	-0.662173	0.179596	0.727511
0.584411	0.159147	0.088841	0.841718	-0.539154	-0.028694
-0.345938	-0.160968	0.503069	-0.867846	-0.371220	-0.330210
0.221438	-0.368851	0.635835	-0.519188	-0.837904	0.168410
0.081445	-0.045670	0.419113	-0.243725	-0.137656	-0.960025
0.462775	0.452700	0.093961	0.663588	0.595515	-0.452782
-0.168658	0.146093	0.303612	0.970366	-0.205545	0.127049
-0.158825	0.294946	0.260598	-0.641348	0.765615	-0.050064
0.033810	0.267030	0.151868	-0.163797	0.984474	-0.063105
-0.427166	0.237184	0.172505	0.651612	0.713192	-0.258379
0.080884	-0.036157	0.208283	-0.165960	-0.846678	0.505562
-0.378089	-0.089763	0.209074	0.460545	-0.443780	0.768737
0.098279	0.364293	0.295518	-0.946987	0.318006	-0.045686
0.426487	0.060629	0.817898	0.272083	0.473770	0.837564
-0.199118	0.683209	0.033702	-0.457220	0.886275	0.073939
0.040531	0.318979	0.293602	0.243680	-0.393220	0.886565
-0.363564	0.007751	0.868900	-0.806972	0.207472	0.552948
-0.241107	-0.196768	0.367310	-0.044734	-0.408863	-0.911499
-0.146526	-0.155267	0.539472	0.048194	-0.499656	-0.864882
0.179469	-0.111346	0.525355	-0.691213	0.002272	-0.722647
0.063727	0.231529	0.701813	0.262883	0.961986	0.074000
0.032215	0.016736	0.267492	0.592222	-0.684431	-0.425237
-0.320918	-0.069064	0.785799	0.071831	-0.064786	0.995311
0.277479	0.171304	0.306013	0.076914	-0.206763	0.975363
0.314673	-0.170453	0.148155	-0.069922	-0.953641	-0.292713
0.130754	0.308881	0.174017	0.502501	0.862068	0.065811
-0.193083	0.190171	0.767404	-0.254402	0.147166	0.955836
0.145763	0.036608	0.380307	0.562348	-0.150466	0.813096
-0.096078	0.311926	0.281822	-0.736200	0.490243	0.466554
-0.033196	-0.174725	0.123272	0.189083	-0.912330	-0.363184
0.050811	0.237007	0.497496	0.919581	0.262901	-0.291983
-0.375416	-0.086757	0.809491	-0.229075	-0.083644	0.969808
-0.058928	0.017793	0.337681	-0.365270	-0.222078	0.904024
-0.197183	0.358138	0.448297	-0.881787	0.425649	0.203161
0.093008	-0.048970	0.602213	0.085010	-0.420453	-0.903323
-0.098746	-0.179730	0.132251	-0.392500	-0.919698	-0.009955
-0.112306	0.217338	0.170676	-0.295266	0.953409	0.061879
0.530274	-0.014015	0.707395	0.572873	-0.066158	0.816970
0.237678	0.173762	0.044434	-0.142459	-0.929305	0.340730
-0.021770	0.077442	0.632726	0.839496	-0.289503	0.459819
0.307298	0.272121	0.367717	0.674259	0.728087	-0.123546
0.194253	0.174953	0.350652	0.898658	0.435530	-0.052217
-0.049894	-0.151530	0.885275	-0.260093	-0.807077	0.530074
-0.500472	0.323769	0.346170	-0.140970	0.972625	0.184740
0.392551	0.045854	0.127203	0.703420	-0.012501	-0.710664
-0.422513	-0.302486	0.631374	-0.461122	-0.853598	0.242357
0.342824	0.062307	0.434859	-0.446230	-0.868334	-0.216506
-0.080855	-0.046015	0.560020	-0.239803	-0.054755	-0.969276
-0.317602	0.116938	0.527461	0.908848	-0.223512	0.352190
0.227320	0.219546	0.329154	-0.360806	-0.234426	0.902698
-0.004660	0.250769	0.454052	0.110643	-0.932967	-0.342535
-0.184164	0.063234	0.626113	-0.784800	0.377374	0.491608
-0.127742	0.031728	0.383653	0.582159	-0.664119	0.469081
0.033245	0.146175	0.145812	0.249260	0.968321	-0.014984
0.458841	0.290325	0.047598	0.532628	0.416101	-0.736999
0.128755	0.157333	0.429782	-0.161781	0.494590	-0.853937
-0.556763	-0.360779	0.581043	-0.612176	-0.439464	0.657352
-0.529549	0.349660	0.252780	-0.772160	0.213809	0.598377
-0.261643	0.266747	0.175967	-0.946262	0.187172	-0.263732
0.106045	0.210543	0.025298	-0.999641	-0.014441	0.022584
0.184995	-0.181212	0.773224	0.058831	0.034558	0.997670
0.074616	0.407774	0.202320	-0.894295	-0.068912	-0.442141
0.021353	0.071115	0.286689	-0.062113	0.210168	-0.975690
-0.131409	0.348936	0.154379	0.974394	0.061809	-0.216187
0.003886	0.430954	0.287736	0.635249	0.535259	0.556738
0.004605	-0.054830	0.383767	-0.327491	-0.721507	0.610063
0.117449	-0.073872	0.373066	0.508500	-0.303592	-0.805766
-0.573120	0.175079	0.214299	-0.557582	-0.551576	0.620376
0.174104	0.049646	0.372288	0.941170	0.192303	-0.277881
0.093932	0.258413	0.570552	0.438508	-0.710062	0.550929
-0.227438	0.036570	0.419807	0.920428	-0.094024	-0.379436
-0.115714	0.501947	0.694653	0.383083	0.516687	0.765691
-0.010045	0.330714	0.180533	0.957501	0.245052	-0.152122
-0.502041	0.268249	0.586359	-0.941682	-0.184286	0.281557
0.393137	0.457676	0.405410	-0.061279	0.995474	0.072634
0.606569	-0.130075	0.167377	0.404416	-0.649621	-0.643770
0.332133	0.206719	0.257050	0.715110	-0.043247	0.697672
0.049565	-0.128700	0.122469	0.259582	-0.961166	-0.093689
-0.106002	0.202525	0.334365	0.330286	-0.608902	0.721214
-0.186534	0.347249	0.607216	-0.422669	0.729743	-0.537426
0.272711	0.081995	0.937271	0.303036	0.225645	0.925880
0.305523	0.189769	0.193673	0.248536	-0.040130	-0.967791
-0.413915	0.522164	0.463020	-0.144716	0.989467	-0.003476
0.153315	0.089917	0.273062	0.795325	0.300704	-0.526342
-0.164255	-0.030929	0.187288	-0.801527	-0.556970	0.217574
0.221772	0.067633	0.375060	-0.821750	-0.441689	-0.360052
-0.012358	0.095011	0.848953	-0.058154	0.461753	0.885100
-0.086890	0.010163	0.261638	-0.709525	-0.340520	0.616945
0.649233	0.088662	0.480937	0.405241	0.582751	0.704401
-0.231850	0.671160	0.302873	-0.304140	0.934793	0.183472
-0.072663	0.012785	0.437254	-0.048672	-0.949074	-0.311270
0.067832	-0.144911	0.362417	0.189217	-0.966431	-0.173807
0.037968	0.154465	0.584542	0.232447	0.844697	0.482136
-0.073007	-0.088893	0.738221	-0.572680	0.379574	0.726610
-0.095341	0.109937	0.268057	-0.469952	-0.856790	-0.212265
-0.153255	-0.016686	0.289501	-0.427072	-0.904087	-0.015383
-0.045490	0.181542	0.110262	-0.163220	0.704669	0.690508
-0.668944	0.362557	0.111650	-0.657615	0.707333	-0.259272
0.236492	-0.257889	0.596912	0.407050	-0.532179	-0.742359
0.043311	-0.147802	0.643323	0.300274	-0.681420	-0.667460
-0.549161	0.277720	0.326890	-0.749728	-0.266084	0.605894
0.074614	0.154717	0.585315	0.562542	-0.018827	-0.826554
-0.044280	-0.086285	0.438127	0.099732	-0.854242	0.510220
-0.198801	0.081408	0.778867	0.607254	0.225272	0.761903
-0.111677	0.109880	0.667315	0.992150	0.049092	-0.115016
0.102758	0.339301	0.207755	0.268046	0.941518	-0.204192
0.048524	0.116073	0.823994	-0.441501	0.749818	0.492798
0.203193	-0.044686	0.697609	0.922227	-0.374578	0.095855
0.211643	-0.130574	0.244056	0.312932	-0.892011	-0.326176
0.032132	0.344154	0.748500	-0.113466	0.841715	0.527865
0.003511	0.543448	0.206774	-0.287638	0.888414	0.357750
-0.014416	0.203034	0.542923	-0.295101	-0.640303	-0.709174
0.260800	0.294219	0.642386	0.178004	0.490539	0.853045
0.164186	0.139472	0.073408	0.591784	0.372281	-0.714981
0.151022	0.130808	0.558277	0.444087	0.089907	0.891462
-0.247359	0.340888	0.865451	-0.492588	0.497719	0.713886
-0.026795	0.015048	0.746204	-0.175008	0.490481	0.853698
-0.144471	0.065913	0.003551	-0.393716	0.333282	-0.856686
-0.036658	0.246176	0.201693	0.169428	0.985137	0.028274
0.173615	0.305959	0.189654	0.043017	-0.729353	0.682784
-0.128835	-0.157669	0.268445	-0.225291	-0.878214	0.421882
0.626088	0.438839	0.214358	0.968358	0.221697	0.114596
0.142704	0.076802	0.678572	0.753993	0.478137	0.450421
0.055253	0.002225	0.902517	0.396595	0.413497	0.819593
-0.352833	0.141480	0.367876	0.732553	0.130790	0.668027
-0.096737	0.693107	0.008555	-0.197382	0.754730	-0.625638
0.079210	0.345313	0.365606	-0.719993	-0.564804	-0.403245
0.207407	0.522710	0.114517	0.800933	0.596310	0.054039
-0.278112	0.105460	0.190747	-0.935589	0.352184	0.025283
-0.331270	0.294526	0.091647	-0.791235	-0.078215	0.606490
-0.032130	0.117375	0.216087	0.016483	0.344819	0.938524
-0.371957	0.131722	0.775873	-0.716302	0.395301	0.575020
-0.293329	-0.085486	0.602704	0.363040	-0.906711	0.214656
-0.085254	0.357042	0.581962	-0.259006	0.570344	-0.779502
0.120890	0.254345	0.602147	0.169036	-0.795909	0.581340
-0.107761	-0.198149	0.947866	-0.401096	-0.407498	0.820407
0.045452	0.147571	0.303298	0.612992	0.712895	-0.340619
0.021242	0.020438	0.115055	0.587186	-0.269329	-0.763331
0.405887	0.071849	0.065568	0.653023	0.122224	-0.747410
0.175685	0.166547	0.177474	0.718773	0.683920	0.124975
0.247967	0.114557	0.194042	0.398928	-0.669717	0.626367
-0.048184	0.153295	0.664647	0.630216	-0.695404	0.345314
0.138499	0.221296	0.316139	0.552273	0.617334	0.560262
-0.084119	0.565522	0.119953	-0.116576	0.806382	-0.579791
0.016365	-0.598452	0.648911	-0.145260	-0.718044	0.680670
-0.017508	0.562422	0.336003	-0.000345	0.964518	-0.264017
-0.037128	-0.157215	0.771324	0.095509	-0.443768	0.891038
0.180922	-0.322587	0.606542	0.434431	-0.809511	-0.394919
0.041541	-0.007405	0.340324	0.210187	0.032584	0.977118
0.013767	-0.014153	0.610214	-0.514647	-0.312845	-0.798290
0.054924	0.005431	0.769051	0.394538	0.202542	0.896279
0.393942	-0.169251	0.397618	0.570823	-0.275363	-0.773522
-0.148308	0.099543	0.930099	-0.560810	-0.144019	0.815323
0.217921	0.332652	0.877170	0.134805	0.186982	0.973070
0.033317	0.127246	0.197772	0.183287	0.648447	0.738866
0.117317	0.041688	0.563102	-0.679282	-0.181802	-0.711002
-0.078154	0.044755	0.427652	0.002704	-0.006952	-0.999972
-0.006496	0.023606	0.357990	-0.279854	-0.926181	0.252726
-0.188451	-0.058822	0.263125	0.418553	-0.493853	-0.762183
0.036310	-0.056689	0.408450	0.748338	-0.639587	0.175839
-0.074815	0.220540	0.495843	0.611184	-0.252810	-0.750028
-0.157017	0.202179	0.269680	-0.854265	-0.163452	-0.493472
-0.558877	0.085049	0.630452	-0.817852	0.575200	-0.016245
-0.088525	-0.009001	0.798109	0.416826	0.803747	0.424555
-0.069089	0.196244	0.707957	-0.076720	0.865091	0.495713
0.208343	0.239377	0.246782	0.530373	0.846819	0.040036
-0.085643	0.437223	0.428095	-0.858388	0.391944	-0.330982
-0.275689	0.150732	0.272458	-0.538166	0.695005	-0.476809
0.259809	0.193816	0.247249	-0.451636	-0.397506	0.798758
0.008765	-0.129414	0.281715	0.053130	-0.555548	-0.829785
0.143117	0.107245	0.570407	-0.026087	0.181579	-0.983030
0.157649	-0.054954	0.174325	0.798826	-0.273320	0.535885
0.128346	0.179367	0.560768	0.364929	-0.289347	-0.884932
0.108569	0.273056	0.291400	0.373708	-0.503803	-0.778797
0.177735	0.593530	0.472961	0.223244	0.888630	-0.400624
0.133379	0.398774	0.127995	0.173679	-0.305528	-0.936210
0.098858	0.216636	0.190162	-0.484116	-0.857046	0.176364
0.228099	-0.052413	0.878889	-0.344267	-0.099243	0.933612
0.062560	0.527730	0.012241	0.554838	-0.046274	-0.830670
0.001459	0.257506	0.177815	0.313168	-0.817399	0.483513
-0.075409	0.307046	0.381010	-0.425647	0.780945	-0.457110
-0.087447	0.031947	0.321392	0.534467	-0.391444	0.749077
-0.253338	0.187418	0.342054	-0.111993	0.029480	0.993272
0.173932	0.536977	0.550969	-0.127428	0.071371	0.989277
-0.013315	-0.017228	0.424886	-0.110643	-0.723896	0.680980
-0.567091	-0.425548	0.466790	-0.493020	-0.857794	0.145333
0.363100	0.619089	0.301408	0.446999	0.786502	-0.426153
-0.064591	-0.102993	0.523613	-0.547722	-0.570799	0.611710
-0.011591	-0.551361	0.306456	-0.709852	-0.281296	-0.645742
0.136788	0.229196	0.357098	0.171234	0.985011	0.020776
0.275846	-0.136974	0.481568	-0.693539	0.712287	0.107940
-0.254293	0.029765	0.039542	-0.661935	0.079181	-0.745368
-0.041199	0.346777	0.116272	0.912408	0.379782	0.152569
0.155993	0.056043	0.204569	0.173176	-0.275945	-0.945444
-0.144939	0.190779	0.639276	-0.308643	0.104337	0.945438
0.025005	-0.022266	0.303694	0.775037	-0.523832	-0.353437
0.316760	0.154757	0.461400	0.618513	-0.178460	-0.765241
-0.287126	0.191183	0.165484	-0.563370	-0.671377	0.481526
0.162389	0.101194	0.189124	0.689746	0.692533	0.211304
0.165943	-0.055075	0.080712	0.865204	-0.436547	-0.246675
0.025828	0.273052	0.138719	0.498638	0.621611	-0.604119
0.235041	-0.168841	0.675489	-0.608562	-0.737920	0.291764
-0.001053	0.180546	0.241800	-0.014781	0.164104	0.986332
0.246045	-0.377282	0.392553	-0.166429	-0.308319	-0.936612
-0.223692	0.607871	0.119820	-0.674317	0.687225	0.270217
0.082105	-0.061527	0.853713	0.264688	-0.029320	0.963888
-0.152976	0.002364	0.118152	-0.333107	-0.537497	-0.774685
-0.312666	0.205603	0.424490	-0.456279	-0.822982	-0.338393
-0.084849	0.058224	0.429328	-0.529536	0.632263	-0.565539
0.318538	-0.118551	0.841755	0.933798	-0.010269	0.357652
0.495759	0.010574	0.715651	0.110670	0.115464	0.987127
0.526418	-0.032388	0.340146	0.776845	-0.186360	-0.601483
0.071289	0.179971	0.736330	0.414930	0.776987	0.473418
-0.043401	-0.107960	0.460811	-0.315666	-0.708355	-0.631339
-0.085144	0.227023	0.600796	-0.644021	0.758610	-0.098732
-0.035389	-0.143259	0.164273	-0.471653	-0.876370	-0.097566
-0.303710	-0.116724	0.148512	-0.492210	-0.594080	-0.636237
-0.576795	-0.073768	0.423252	-0.785241	0.549569	-0.285256
-0.200144	0.654319	0.074438	-0.103564	0.598893	-0.794104
0.380567	-0.047265	0.448701	0.170384	0.068860	-0.982969
0.105345	0.224132	0.323310	0.652163	0.550408	0.521282
0.060158	0.529153	0.528142	0.961642	0.148957	0.230342
0.069424	0.308236	0.658240	0.278512	0.820497	0.499216
-0.162116	-0.096215	0.454389	-0.268134	-0.161604	-0.949731
0.315633	0.149907	0.040806	0.547051	0.256750	-0.796753
-0.582721	-0.025304	0.410322	-0.984718	-0.165697	-0.053615
-0.264122	0.238469	0.416068	-0.229884	0.428891	-0.873617
0.120910	-0.061476	0.143716	0.518618	-0.593253	0.615701
-0.116250	0.086431	0.409363	-0.251763	0.169308	0.952864
-0.247840	0.564774	0.137655	-0.985682	0.044311	-0.162688
0.219258	0.023723	0.146905	0.992584	-0.047305	0.111982
0.229091	0.169708	0.346526	-0.868855	-0.493333	0.041390
0.068311	0.039558	0.737854	-0.148752	0.583178	0.798609
-0.096343	0.082209	0.202521	-0.603893	0.316023	0.731739
0.029007	0.104904	0.333271	0.512189	0.091895	-0.853942
0.115837	-0.015283	0.581115	0.520386	-0.103068	-0.847689
0.457363	0.123944	0.296055	0.493615	-0.446089	0.746558
0.279511	0.271407	0.285142	0.532316	0.761140	-0.370548
0.081363	0.066955	0.289806	0.541868	0.429762	0.722277
0.233991	0.293683	0.065548	0.888290	0.303359	0.344841
0.092913	0.269111	0.404355	-0.169644	-0.818690	-0.548605
0.237016	-0.046913	0.633564	0.246951	0.881032	-0.403483
0.180869	0.062290	0.073089	0.640023	0.027135	-0.767877
0.109227	0.007913	0.954070	0.553691	0.185495	0.811799
-0.223002	0.242242	0.436793	0.785382	0.344803	0.514088
0.091087	0.229711	0.371316	0.133284	-0.704066	0.697515
0.058129	0.030616	0.654633	0.110636	-0.422870	0.899411
0.302117	-0.162880	0.841304	-0.230181	-0.085668	0.969370
0.319956	0.097170	0.850271	0.229281	0.295877	0.927301
-0.148374	0.073555	0.615357	-0.775361	0.413372	0.477429
-0.047967	0.176855	0.465255	-0.844946	-0.400660	-0.354313
0.141487	0.240152	0.655053	-0.670061	-0.397480	0.626919
-0.161406	0.144530	0.610858	0.684735	0.647287	-0.334899
0.154188	0.126962	0.207518	0.702578	0.635810	0.319578
0.218786	0.068791	0.565830	-0.583224	-0.305188	0.752802
-0.013153	0.159743	0.144356	-0.354042	0.749135	0.559867
-0.112652	0.300340	0.095695	0.102839	0.688075	0.718315
-0.254607	-0.143570	0.734496	-0.654756	0.247321	0.714231
0.006840	0.272807	0.203630	0.132262	0.861226	0.490710
0.228074	0.330073	0.375638	0.592758	-0.798329	-0.106346
-0.124080	0.545660	0.383357	-0.150844	0.969530	0.193022
-0.237883	0.238936	0.444487	-0.635329	0.761093	0.130745
-0.133049	0.193675	0.267679	0.150427	-0.276886	0.949055
-0.308012	0.544119	0.431055	0.278492	0.752818	0.596412
-0.145732	0.178197	0.376237	-0.624182	0.779417	-0.053903
-0.173005	-0.028139	0.497703	-0.441979	-0.263990	0.857301
0.025471	-0.284651	0.543087	-0.016645	-0.970482	-0.240597
-0.084115	0.213059	0.129697	-0.392263	0.918675	-0.046546
0.336826	0.063213	0.236101	0.978516	0.055083	-0.198676
0.382920	0.073659	0.135126	0.042759	0.292545	0.955295
0.168860	-0.054521	0.341362	0.662520	-0.744116	0.085777
-0.035372	0.173433	0.004905	-0.052229	0.467738	-0.882323
0.264847	-0.469502	0.397234	0.281988	-0.759487	-0.586226
0.042318	-0.097177	0.810195	-0.017603	-0.646992	0.762294
-0.011482	-0.012695	0.413808	-0.551189	-0.797868	0.244125
-0.356287	-0.146409	0.503185	0.483108	0.716364	0.503418
0.190253	0.170104	0.857385	-0.292869	0.729930	0.617600
0.185828	0.173885	0.643030	0.522064	0.766359	0.374358
-0.037378	0.166220	0.483048	-0.743592	0.593809	0.307346
-0.233573	0.307836	0.422359	0.076606	0.600094	0.796253
-0.021080	-0.139217	0.286869	-0.312088	-0.935046	-0.168197
-0.262643	-0.243330	0.419634	-0.432941	-0.184647	-0.882308
-0.154334	0.160196	0.169509	-0.577544	0.283993	0.765370
-0.004700	-0.004762	0.689590	-0.443835	-0.074061	0.893043
-0.016520	-0.030413	0.345876	0.394824	-0.201870	0.896305
0.020768	0.253245	0.537210	-0.018604	0.979263	-0.201739
-0.163010	-0.085631	0.681997	-0.946739	-0.221802	0.233427
-0.046775	-0.117795	0.731362	0.506425	0.077862	0.858761
0.429611	0.179520	0.309929	-0.482314	0.831548	0.275501
-0.186457	-0.072746	0.010884	-0.825728	-0.182116	-0.533860
0.072778	0.282336	0.084233	0.393416	0.732435	-0.555664
-0.240201	0.009460	0.228354	-0.861638	-0.015806	0.507278
0.286878	0.390272	0.660435	0.402609	0.294972	0.866544
-0.575964	0.365463	0.139913	-0.322615	0.748330	-0.579588
-0.008052	-0.058107	0.782874	-0.709446	-0.213834	0.671537
0.020072	0.597720	0.384750	-0.576106	0.765315	-0.287044
0.226893	0.045212	0.259425	-0.051160	-0.541544	0.839114
-0.192428	0.171836	0.245354	0.994746	-0.051684	0.088371
-0.154783	0.235273	0.163767	-0.054979	0.952003	-0.301112
-0.035270	-0.160807	0.298252	-0.158649	-0.723750	-0.671578
0.009980	0.061928	0.511636	-0.865181	0.045114	-0.499427
0.513554	-0.063101	0.293668	0.176544	-0.692010	-0.699967
0.691473	0.213654	0.241836	0.768957	0.376924	0.516366
0.014156	0.344430	0.180766	0.315512	0.767128	0.558540
0.082662	0.043428	0.219517	-0.022171	-0.205774	0.978348
0.477536	-0.275162	0.116325	-0.141657	-0.097238	-0.985129
0.042952	-0.181642	0.665893	0.793053	-0.352211	-0.497005
-0.027152	-0.148077	0.314464	0.253130	-0.869698	0.423734
-0.095363	0.035428	0.121239	0.757135	-0.652987	0.018843
0.069330	0.019961	0.324877	0.239055	0.084961	0.967282
0.227848	-0.300579	0.257326	-0.370636	0.801138	-0.469901
-0.146576	0.235229	0.252251	-0.705418	0.697495	-0.126042
-0.342526	0.033056	0.387585	0.685903	-0.208998	-0.697034
-0.065123	-0.003821	0.661032	-0.829711	0.113885	-0.546452
0.603613	0.254670	0.223075	0.779832	0.467383	-0.416433
0.377277	0.207353	0.273446	0.523561	0.850773	-0.045493
0.082489	0.150995	0.644609	0.783376	-0.502935	-0.365211
0.205762	0.046291	0.021822	0.518800	0.157326	-0.840295
-0.023571	-0.009762	0.344106	-0.014429	-0.114597	0.993307
-0.219623	0.260522	0.582221	-0.124035	0.641381	-0.757130
0.075911	-0.067015	0.339819	-0.347784	-0.869224	0.351421
0.324017	0.408159	0.104086	-0.110558	-0.252921	-0.961149
-0.032164	0.122762	0.103280	0.459184	-0.195984	0.866453
-0.095744	0.285013	0.502025	0.246492	-0.921041	0.301539
