3000 6 6
0.135551 0.325244 0.816075 0.989090 -0.245717 0.891354 
-0.205433 -0.058507 -0.795828 0.950061 -0.414310 0.275730 
-0.110742 -0.168559 0.139756 -0.310089 -0.272254 -0.952218 
0.564566 -0.758823 0.943032 -0.447889 0.065777 0.928425 
-0.403451 -0.297184 0.295121 -0.402793 0.243726 -0.569431 
-0.416831 0.890489 -0.733116 -0.307503 0.380350 -0.018173 
0.197082 0.074764 0.704108 -0.761615 -0.334943 0.857193 
0.655389 0.687251 -0.344977 0.691320 -0.119816 0.335226 
0.235848 0.167776 0.202118 0.514197 -0.311549 -0.855877 
-0.367006 0.591893 0.818000 0.465977 -0.649728 0.915689 
0.341164 0.268380 0.864635 0.650205 0.092761 0.716939 
-0.584543 -0.297341 -0.920557 -0.933194 -0.909145 -0.197090 
-0.015472 0.222508 0.043490 0.983042 -0.197456 -0.640983 
0.052749 0.419560 0.892340 0.944546 -0.946093 0.388323 
0.037056 0.175236 0.288278 -0.318964 -0.355984 0.142017 
0.923598 0.874314 0.900315 0.438730 0.302589 -0.885053 
0.091009 -0.058540 0.629318 0.805566 0.239737 -0.439707 
-0.327161 0.252136 -0.749337 0.725835 0.509462 -0.563889 
-0.255048 -0.664172 0.508001 -0.242779 0.310067 0.910001 
-0.175726 0.766079 -0.883218 -0.230359 -0.684453 -0.122469 
-0.084765 0.123593 0.629271 0.189201 0.015390 -0.262834 
-0.299621 0.136120 -0.702963 -0.674351 0.456220 0.920858 
-0.416381 0.197191 0.736148 -0.553400 -0.089856 0.946878 
0.609912 -0.111807 -0.633358 -0.808285 -0.528454 -0.037103 
0.299368 0.175866 0.653178 0.707118 -0.142591 0.985983 
-0.754528 0.287528 -0.136750 -0.869630 -0.575380 0.041293 
0.096353 -0.050020 0.816677 -0.796933 0.085697 0.549945 
0.791861 0.771058 -0.088476 -0.748094 -0.927933 -0.506070 
-0.228727 0.148736 0.212782 -0.710129 -0.076654 0.064189 
0.611889 -0.600261 -0.205565 -0.965956 0.728681 -0.049946 
-0.199580 0.275138 0.277552 0.008665 -0.245525 -0.485607 
0.590466 -0.255581 -0.208453 0.815595 0.290962 -0.771189 
-0.018907 0.058463 0.374521 0.108982 0.084752 -0.409540 
0.440589 0.729335 0.188933 0.960075 0.301976 -0.684098 
-0.106688 -0.200504 0.562684 0.900935 0.337573 -0.177046 
0.102484 0.660158 0.033521 -0.317139 0.408702 -0.800920 
0.081755 -0.600957 0.354536 -0.911274 0.278068 -0.342176 
-0.070403 0.863023 -0.712007 0.256945 0.022667 -0.861962 
-0.121617 0.092071 0.279441 0.226524 -0.349845 0.207961 
-0.644815 0.715746 0.914194 -0.472685 0.506706 0.070520 
-0.313407 0.380026 0.408646 -0.304827 -0.248979 0.809178 
0.199217 -0.271503 -0.034929 -0.348345 -0.045585 -0.361679 
-0.311704 0.101913 0.120067 0.373781 -0.010345 0.628956 
0.770205 -0.977258 -0.284246 -0.230240 0.930509 -0.256832 
-0.267914 0.253128 0.650716 0.751477 0.075387 0.560810 
0.597557 0.003329 0.028388 0.073039 -0.101652 0.436733 
0.278537 0.097459 0.429303 0.626154 -0.037876 0.969518 
-0.843391 0.689383 0.537785 -0.761681 -0.877116 -0.193298 
0.292941 0.072566 0.303204 0.968696 -0.223993 0.344639 
-0.671809 -0.085864 0.656309 0.140994 0.243611 -0.412673 
-0.148538 -0.151976 0.205388 -0.286562 -0.209349 -0.705414 
0.985181 0.623340 0.663909 -0.718151 -0.121587 -0.186998 
-0.022203 0.207790 0.728554 0.965332 -0.033880 0.654437 
0.268116 0.456648 0.168104 0.147107 -0.497700 0.752716 
-0.180320 -0.162767 0.636498 -0.787876 -0.315277 0.476691 
-0.698211 0.960885 -0.318585 0.899695 -0.104686 0.464967 
0.017070 0.036886 0.567180 0.571461 0.152091 -0.493693 
-0.027950 0.086023 -0.577769 0.701205 0.940335 0.143030 
0.025535 0.210779 0.142613 -0.332732 0.195631 -0.325637 
0.160312 0.898109 0.836657 0.851935 -0.362272 -0.488252 
-0.261624 0.407728 0.586027 -0.453745 0.038297 0.463100 
0.377346 -0.531633 -0.531625 0.016995 0.100710 -0.638846 
0.001908 -0.050969 0.003355 -0.214387 -0.183840 0.933920 
-0.317796 -0.824515 0.353070 0.959070 -0.065639 -0.801573 
0.347040 -0.199098 0.430706 0.063177 0.230017 0.050788 
0.476343 0.855133 -0.872415 0.707008 0.478387 0.971884 
-0.303388 0.135607 0.664342 -0.569489 -0.096174 0.834263 
0.694193 0.374647 0.089286 -0.351845 -0.930390 -0.522286 
0.193869 0.004975 0.337145 -0.289031 -0.071155 -0.333693 
0.822021 0.967099 0.298557 0.531066 0.815055 -0.759407 
0.163772 0.153696 0.428925 -0.417797 -0.154329 0.333506 
-0.673579 0.669035 0.801667 -0.093040 -0.272548 -0.113808 
-0.174369 -0.128732 0.438538 -0.988405 0.031452 -0.489896 
-0.612565 0.739027 -0.266077 0.902212 0.938822 -0.606077 
-0.320452 -0.040559 0.048261 0.292750 0.456966 0.842992 
0.867093 -0.861831 -0.357762 -0.762589 0.445694 0.696499 
-0.201103 -0.413256 0.386969 -0.309236 0.223895 -0.492957 
-0.251329 0.971886 -0.173356 -0.052152 0.409176 -0.490143 
-0.078175 0.201885 0.378330 -0.540887 -0.467066 -0.523938 
0.023499 -0.185612 -0.071500 -0.709697 0.711951 -0.216566 
-0.357679 0.250416 0.415466 -0.005289 0.220178 0.561073 
0.642890 -0.796707 -0.733823 0.048813 0.509189 -0.353364 
0.253027 -0.059796 0.063373 0.201271 -0.222518 0.512661 
-0.944938 -0.982404 -0.169972 0.685414 0.683458 -0.637891 
0.339227 0.065031 0.553964 0.087323 0.273363 0.581151 
-0.752993 0.343734 0.358164 0.151248 -0.480305 0.367219 
-0.218498 0.063732 0.045252 -0.810256 -0.209645 -0.762027 
-0.880389 -0.978154 0.891418 -0.291264 -0.559277 0.630680 
-0.005793 0.291897 0.613636 0.531384 -0.101427 -0.898390 
0.422200 -0.190385 -0.653277 0.478786 0.342650 0.391692 
-0.057452 0.030992 0.453694 0.886591 -0.155500 0.160887 
0.009306 0.283918 0.435608 -0.292683 0.771991 0.499860 
0.402644 0.155866 0.695086 -0.254581 0.101132 0.152060 
-0.875783 0.095715 -0.186301 -0.463338 -0.759712 0.634651 
-0.165180 -0.114726 0.155071 -0.295168 -0.069818 0.973091 
0.149325 -0.162681 0.950154 -0.631100 0.007655 -0.981773 
0.034560 0.013838 0.361352 -0.052359 -0.115148 0.507187 
-0.932259 0.076497 0.798708 -0.181458 0.941698 0.258576 
-0.011822 -0.028548 0.412271 0.845500 0.211195 0.318221 
-0.778641 0.468308 0.719292 0.104500 0.775033 -0.562423 
-0.419269 -0.219775 0.488282 0.487029 0.321313 -0.245583 
-0.773066 0.935058 -0.133558 0.098124 0.176812 -0.645999 
-0.012470 0.163041 0.495306 0.035631 0.160433 -0.794038 
0.087212 -0.099944 -0.376958 0.878912 0.916629 0.677724 
-0.264294 -0.136218 0.713713 0.651455 -0.159970 0.286617 
-0.968314 0.900285 0.028058 0.267824 -0.402887 0.834998 
-0.273370 0.076121 0.080430 0.312062 -0.190645 0.258279 
0.803300 -0.888419 0.374760 -0.033518 0.671191 -0.265420 
-0.023653 -0.056338 0.519063 0.044892 0.274456 0.795608 
0.667753 0.416701 0.370490 -0.184861 0.636427 -0.511066 
0.100403 -0.192194 0.475379 0.724735 0.268855 -0.564117 
0.075644 0.790215 -0.399048 0.774884 0.606843 -0.524664 
0.038931 0.441753 0.412362 0.488904 -0.084162 -0.793571 
0.186406 -0.307658 -0.489833 0.685300 0.168921 0.551470 
-0.067266 -0.348325 0.713720 0.645030 -0.086019 0.087588 
0.249661 0.679864 -0.406381 -0.466534 -0.179348 0.955232 
0.179840 0.308417 0.126794 0.842706 0.171211 0.686278 
-0.210652 -0.759191 0.263812 0.168918 0.527909 0.746104 
-0.170976 0.249983 0.350054 0.792530 -0.258507 0.726335 
0.642852 -0.354287 0.031802 0.458678 0.593961 0.919816 
-0.034026 0.027253 0.087010 -0.466428 -0.031681 -0.476600 
0.532193 0.937881 0.836169 -0.995795 0.180010 -0.264430 
0.080658 0.371648 0.044223 0.099202 -0.436831 0.075081 
0.214972 -0.624691 0.244580 0.428046 0.000241 -0.502283 
0.074739 0.099884 0.459707 -0.443822 -0.210550 0.808431 
-0.854809 0.134261 0.320735 -0.353032 0.710465 -0.166614 
0.075995 0.316429 0.583075 -0.063473 0.121871 -0.265327 
-0.003024 0.039994 -0.530668 0.879973 0.091747 -0.725754 
-0.028106 0.201196 0.150164 0.819472 0.039413 0.807699 
0.711725 -0.645575 0.541620 0.577472 0.353333 -0.937163 
-0.482272 0.357244 0.109712 -0.668351 -0.050691 -0.839101 
0.563675 -0.444726 -0.022991 -0.232902 -0.865270 -0.737461 
-0.035060 -0.026299 0.333481 -0.563738 0.170790 0.626907 
-0.448411 0.205561 0.873996 -0.891637 0.909347 0.771818 
-0.064406 0.267888 0.058643 -0.769571 0.075807 0.995046 
-0.096713 -0.627798 0.640679 -0.184502 0.238481 0.852200 
0.005422 0.567511 0.403026 0.673239 -0.333522 -0.303340 
-0.217781 -0.642913 -0.918856 -0.637333 0.043259 0.244290 
-0.033454 -0.322815 0.698909 0.276365 -0.292721 -0.776113 
-0.121088 0.164062 -0.977728 0.044766 0.116154 0.321697 
-0.056288 0.285102 0.652595 -0.909737 -0.160622 -0.760174 
0.351902 -0.094171 -0.883435 0.820599 0.236155 0.275873 
-0.063402 0.472876 0.590465 -0.606138 0.093535 0.858398 
-0.170257 -0.334960 -0.476936 -0.365207 -0.033686 -0.532644 
-0.034675 -0.189147 0.709265 -0.534422 0.444129 -0.214660 
-0.170238 0.330317 -0.393116 0.030103 0.345088 -0.531085 
-0.379873 -0.100408 0.375220 -0.918329 0.081015 -0.057201 
0.869702 -0.322893 -0.272758 -0.576499 0.309692 0.523625 
0.466125 0.411694 0.095085 0.830134 -0.056073 0.925313 
-0.642023 -0.766353 -0.192982 -0.174003 -0.223366 -0.834770 
-0.221406 -0.396664 0.840447 0.935856 0.015894 0.238266 
-0.381271 0.452913 -0.831454 0.167544 -0.740314 0.926065 
-0.369486 0.308652 0.661243 0.940976 0.241306 0.443582 
0.390976 -0.182136 -0.293695 -0.240782 -0.308967 0.858598 
0.336644 0.167042 0.420333 -0.517065 0.163934 0.209853 
-0.411220 -0.022596 0.296056 0.309418 0.053638 -0.129618 
0.020707 -0.076145 0.565078 -0.513629 -0.042950 -0.621200 
0.677568 0.366910 -0.579682 -0.788876 0.703408 0.069476 
-0.330203 -0.325545 0.615922 -0.887584 0.306123 0.774373 
-0.238049 0.830730 -0.585297 -0.603523 -0.148403 -0.131815 
0.029627 0.002534 0.752573 0.410898 0.170196 0.635795 
-0.486219 0.789051 0.067199 0.871514 -0.842640 -0.219725 
-0.378456 0.146120 0.085269 -0.771149 -0.092342 -0.587180 
0.720893 -0.157529 0.229548 -0.921549 -0.614982 0.092066 
-0.362856 -0.415857 0.724209 0.153336 -0.312558 0.467293 
-0.434988 0.722260 -0.582424 -0.060305 -0.674250 0.554954 
-0.192286 0.301162 0.289584 -0.739366 0.223335 -0.609599 
0.602231 0.117549 0.171291 0.761841 -0.207041 0.050107 
0.385927 0.046447 0.181968 -0.378345 -0.272503 -0.771523 
-0.753115 -0.623495 -0.455475 0.780705 0.417947 -0.922360 
-0.244793 -0.112897 0.822598 -0.509304 0.084838 0.767547 
-0.534628 0.569071 -0.280796 -0.145134 -0.312635 -0.154728 
0.288956 -0.102303 0.922280 0.355680 -0.057331 0.558853 
0.877467 0.350832 -0.938285 -0.803186 -0.751208 0.733716 
-0.375706 0.132553 0.412817 0.871575 -0.229769 -0.032095 
0.467676 -0.249869 -0.209376 -0.533583 0.231901 0.238466 
-0.358587 -0.008759 0.195999 0.600442 -0.177975 0.408600 
0.802508 -0.695900 0.046272 -0.372579 0.569596 -0.150538 
-0.010145 0.141662 0.382980 -0.441283 -0.226431 0.234498 
0.883194 0.396855 0.681614 0.396646 0.497983 -0.735450 
-0.009904 0.062211 0.791647 0.674541 0.102339 0.528423 
0.596889 0.643463 0.090303 0.150677 -0.684727 0.226984 
0.457764 0.169725 0.274210 -0.448102 -0.162284 -0.189523 
-0.610603 -0.075691 0.106628 0.643113 -0.530007 -0.732371 
0.085069 -0.061851 0.470635 -0.239042 -0.233602 -0.806230 
-0.542175 0.328468 0.084662 0.570069 0.656207 0.758589 
0.236733 0.265096 0.838354 0.587096 -0.014379 0.837887 
-0.177828 -0.139991 -0.781026 0.545966 -0.446912 0.223523 
0.055743 -0.140743 0.237480 -0.910306 0.152981 0.256778 
-0.598853 -0.523744 0.821436 0.712925 0.266147 0.382228 
0.090202 0.147720 0.852174 -0.016827 0.226396 0.391013 
-0.195415 0.367425 -0.283762 0.748870 -0.815981 -0.441345 
0.194543 -0.001051 0.211821 0.640551 -0.306240 0.742480 
-0.191817 -0.221846 0.832619 0.516739 0.269767 -0.612849 
-0.016683 0.001291 0.801852 -0.825850 0.142181 0.740115 
0.525132 0.641820 -0.209797 -0.972215 -0.604491 -0.202778 
-0.010514 -0.146674 0.042652 -0.073143 0.078977 -0.810614 
-0.897638 0.092931 0.899097 0.726882 -0.247730 0.818430 
-0.519319 0.065673 0.124014 0.411033 -0.340668 0.096391 
0.894233 -0.509074 0.212446 -0.034390 -0.185533 -0.332134 
-0.524941 0.251426 0.074525 0.228319 -0.039199 -0.181567 
0.833631 -0.509715 -0.074020 0.498203 -0.648356 -0.416423 
0.083717 0.079122 0.446088 0.233175 0.086433 0.420133 
-0.952549 0.844299 0.882291 -0.115679 0.001849 0.717549 
0.249628 -0.226927 0.368173 -0.252551 0.077787 -0.392190 
0.403711 0.897776 -0.355924 0.373667 0.770005 0.857118 
-0.285475 0.158698 0.260799 0.640849 -0.098579 -0.155578 
0.304809 0.169642 0.382311 -0.627476 -0.186184 0.314699 
-0.209727 0.041881 0.531849 0.432779 0.103156 -0.829180 
0.824106 -0.344276 -0.760421 -0.165288 0.893324 -0.267312 
-0.126199 0.083770 0.063387 0.500830 0.201797 -0.376742 
0.157172 0.013824 0.575356 -0.825285 -0.190863 0.514884 
0.651246 0.264759 0.196077 -0.123699 0.134787 0.073628 
-0.901498 -0.911602 -0.724067 -0.361082 -0.327890 0.485123 
0.175855 -0.003301 0.214248 0.922427 -0.280525 0.699544 
0.061329 -0.839129 0.817684 0.642160 0.206944 -0.284697 
-0.295726 0.270729 0.648614 -0.152945 -0.006986 0.768359 
0.343262 -0.497106 -0.732505 -0.195133 0.140510 -0.245731 
-0.127310 0.227844 0.492159 -0.248656 0.294200 -0.655961 
-0.104820 0.351373 0.002784 -0.706196 0.020323 -0.688554 
0.096679 0.131067 0.229641 -0.172278 -0.135971 0.138958 
0.332831 -0.766142 0.922327 0.532203 0.475650 0.252176 
-0.190520 0.089962 0.086872 -0.853291 0.321958 0.687272 
0.106415 -0.877952 0.520778 -0.505974 0.358124 0.379888 
0.010062 0.035079 0.335470 0.859357 -0.050899 0.567874 
-0.600556 -0.449440 0.935183 -0.903529 0.759660 0.430617 
0.160572 0.070607 0.730274 0.749646 0.088575 0.804756 
0.475585 0.725640 -0.001158 0.477335 -0.395629 0.059067 
-0.017390 0.075348 0.318165 0.831525 0.032892 0.526027 
-0.016108 -0.329881 0.808114 -0.792994 0.900372 0.171350 
0.245751 -0.276171 0.647548 -0.695680 0.308024 -0.063706 
0.592753 0.649689 -0.263193 -0.123047 0.152797 -0.705472 
0.144647 0.026366 0.271266 -0.713117 -0.125347 0.068493 
-0.048351 0.130210 0.632734 0.648894 0.430974 -0.349575 
-0.234664 0.216401 0.052518 0.142125 0.163022 -0.426896 
0.331373 -0.082041 0.443356 -0.723474 -0.578463 0.813129 
-0.186521 0.410251 0.598746 -0.809459 -0.374309 0.827315 
0.305889 0.154012 -0.037873 0.721819 -0.901241 0.659463 
-0.324802 -0.265768 0.287909 -0.419560 -0.061570 -0.264880 
-0.669003 0.803071 -0.903450 0.230397 0.658007 0.240624 
0.090433 -0.046569 0.056823 -0.568828 -0.229885 -0.440788 
-0.511179 0.209286 0.754839 0.838679 -0.154603 -0.590060 
0.719123 0.111918 0.136244 0.237448 -0.280435 -0.668830 
-0.894009 -0.749510 -0.627200 0.964024 -0.750551 0.416437 
-0.043482 0.425971 0.361170 0.872354 0.050142 0.994857 
0.308680 0.097169 0.310580 0.412957 -0.395397 0.586420 
0.554286 -0.126458 0.076312 -0.650829 -0.230069 -0.357822 
-0.973185 -0.693865 -0.461899 0.719439 -0.204372 -0.789479 
0.227179 -0.000365 0.717151 0.523002 -0.201535 0.470453 
-0.698902 0.121998 -0.053941 0.170176 0.052157 0.847093 
0.050305 0.012145 0.799115 -0.323810 0.348793 0.621092 
0.450682 0.138887 -0.414586 0.074674 0.155192 -0.386954 
-0.194335 0.024718 0.027824 0.591058 -0.174933 -0.239811 
-0.957134 -0.399141 0.972918 -0.840804 -0.748434 -0.327964 
0.028010 0.340971 0.385810 -0.093443 -0.390710 0.045637 
-0.027745 0.529481 0.547202 0.223675 -0.936640 -0.615630 
-0.008248 0.275335 0.187350 -0.001158 -0.121108 -0.861927 
0.090320 -0.445158 -0.160584 0.936511 0.450791 -0.930014 
-0.008776 -0.020648 0.490845 0.215677 0.369287 -0.651309 
0.068358 0.336839 0.076919 -0.278109 0.955535 -0.708643 
-0.702121 0.204210 0.408878 0.467469 0.446142 0.177389 
0.905825 -0.679392 -0.785777 0.537601 -0.677511 -0.104426 
-0.119176 -0.038244 0.495691 -0.535539 -0.028747 -0.268824 
-0.976565 0.720618 -0.321015 0.913868 0.574965 0.948528 
0.628128 0.205827 0.625822 0.736715 -0.169955 0.793655 
-0.823275 -0.534983 -0.808246 -0.256816 -0.888115 -0.517854 
0.383825 0.190708 0.239756 -0.983007 0.324398 -0.655289 
-0.786281 0.120867 0.379998 -0.605159 -0.821144 -0.846820 
-0.078685 0.001104 0.486225 0.034643 -0.239660 -0.714167 
0.560926 0.180501 -0.111035 -0.691054 0.811534 -0.329374 
0.145303 0.177932 0.685350 -0.160118 0.128834 -0.181397 
-0.957578 -0.084051 -0.955819 -0.636686 0.282543 -0.917360 
0.145939 -0.131957 0.168676 -0.715878 -0.063337 0.044853 
0.246843 -0.072410 0.971736 0.862728 0.047846 -0.054645 
0.186473 0.389635 0.231728 0.211584 0.190960 -0.945709 
-0.093576 -0.809259 -0.754690 0.601370 0.544348 0.402014 
-0.274378 -0.092730 0.747945 -0.861798 -0.045820 0.396852 
-0.909899 0.936674 -0.215095 0.831509 -0.656035 0.752098 
-0.169279 -0.132669 0.221903 0.288749 -0.324484 0.559064 
0.858392 -0.290843 0.769217 -0.418282 0.361223 -0.569860 
0.117251 -0.152363 0.829718 -0.846794 -0.091289 0.095936 
-0.087796 0.202319 -0.630133 0.235306 -0.061661 0.963179 
0.133156 0.053313 0.253531 -0.409704 -0.109582 0.171766 
-0.358181 -0.443247 0.989599 0.301392 0.661171 0.072108 
-0.290416 -0.076809 0.391927 -0.325288 -0.023295 -0.643269 
-0.942801 0.907596 -0.031608 0.231616 0.758046 0.099183 
0.094622 0.506364 0.090098 -0.210962 0.227535 0.223050 
-0.152453 -0.772319 0.032593 -0.044975 0.130834 0.285659 
-0.147066 -0.070054 0.536531 -0.938604 0.206863 0.400979 
0.793618 0.907077 0.643744 -0.249542 -0.425756 0.835714 
0.081794 -0.067642 0.338193 0.759490 -0.139797 0.209483 
-0.719393 0.088724 0.616004 0.587297 0.675303 -0.456152 
-0.155909 0.172695 0.103407 -0.977823 -0.214012 -0.589705 
0.151710 0.432481 0.746145 -0.732113 -0.482369 -0.078070 
0.030063 -0.069655 0.424571 -0.368183 -0.400643 -0.549730 
0.088434 0.533481 0.330164 0.469202 0.936920 0.943055 
0.018919 0.022227 0.498946 0.767626 0.187184 -0.709084 
-0.382818 0.713763 -0.077325 0.994904 0.249067 -0.261790 
0.271653 -0.118271 0.569966 -0.898220 0.172009 -0.361926 
0.859077 0.469957 -0.536549 -0.141205 0.561758 -0.692295 
-0.179516 -0.056901 0.726370 0.514440 -0.166076 0.152171 
-0.795110 0.545584 -0.054305 -0.004472 0.138892 0.814234 
-0.406556 0.247184 0.571262 0.506589 0.147109 0.420748 
0.730233 -0.172251 -0.044364 0.094346 -0.145644 0.158648 
0.078562 0.246227 0.065331 0.555241 -0.124210 -0.696221 
0.104913 0.131579 0.666015 0.639806 -0.560218 0.824068 
-0.072262 0.659980 0.479857 0.188132 0.148956 0.347099 
0.101069 -0.645288 -0.586776 0.060248 -0.343948 0.165069 
0.076594 0.313146 0.168898 -0.985795 0.156094 -0.761183 
-0.023194 0.336270 0.621727 0.695327 -0.745134 0.172929 
-0.017617 -0.089697 0.672969 -0.234849 -0.074264 0.873218 
-0.865827 0.382572 0.029802 0.158240 0.338580 0.224598 
0.043573 0.061080 0.011100 0.599188 0.037656 -0.841585 
0.919706 -0.329322 0.659937 0.881391 -0.304417 0.954984 
0.477967 0.196745 0.044788 -0.415202 -0.366147 -0.359369 
-0.511823 -0.694287 -0.248515 0.589937 -0.162540 -0.729863 
0.057671 -0.013498 0.237244 -0.477456 -0.288266 0.475472 
-0.328688 -0.325681 0.591518 0.871662 0.498859 -0.501366 
-0.124842 0.134087 0.625793 0.176906 -0.290105 0.117922 
0.548756 0.696188 0.141943 0.947115 -0.584631 0.734027 
0.242083 0.097120 0.493232 -0.772177 0.077020 -0.867922 
0.908407 0.868185 -0.351740 0.707898 0.403470 -0.178251 
0.170250 -0.043040 0.640037 -0.396803 -0.248872 -0.227555 
-0.254079 0.362280 -0.412998 0.638729 0.227665 0.822157 
0.150211 0.119258 0.325218 0.220134 -0.244945 0.189687 
-0.921061 -0.189785 0.265301 -0.625492 0.645464 0.000788 
-0.158114 0.305049 0.147945 0.070713 0.006786 -0.240429 
0.451243 0.179812 0.528445 0.691115 -0.691674 -0.572198 
0.165139 0.262590 0.504918 0.148393 0.002494 -0.538745 
-0.307674 -0.289273 -0.891447 0.938339 0.578343 0.355925 
-0.097345 -0.062553 0.175055 0.656152 0.391659 0.163754 
0.508515 -0.230236 0.566026 -0.792959 0.271199 0.466668 
0.255084 0.051300 0.779258 0.475890 -0.058124 0.768590 
-0.557336 0.305196 -0.128456 0.387982 -0.552621 0.490838 
-0.138121 0.188806 0.411867 0.257663 0.431293 0.113658 
0.653508 0.932729 0.614752 0.719397 -0.613480 -0.326758 
0.114106 -0.479975 0.564834 -0.884599 0.356696 -0.136012 
0.371838 0.792507 -0.432146 -0.311170 -0.008724 -0.537804 
0.007030 0.454951 0.090490 -0.767805 0.320504 -0.524726 
0.019846 -0.201793 0.371515 0.097751 -0.776994 0.444380 
-0.057254 0.341698 0.473660 -0.984859 0.075028 0.986367 
0.157264 0.486998 0.353957 0.778868 -0.862542 0.140532 
-0.009149 -0.061144 0.826480 0.332264 0.028068 0.575226 
-0.496743 0.688745 -0.029352 0.192854 -0.796913 0.450747 
-0.052460 -0.073388 0.799747 0.925909 0.124255 0.489422 
0.198850 0.725233 0.027288 -0.278406 -0.694247 -0.896064 
-0.304024 -0.026500 0.611398 -0.495624 0.217715 -0.864481 
-0.632318 0.616930 -0.243331 -0.288828 0.297594 -0.290370 
